Name	Rearrangement	Support
316_W41_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-090wpi*3	0.05073687308557219
316_W41_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-090wpi*4	0.3145446954102585
316_W41_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-090wpi*5	0.6290893923578934
316_W30_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-178wpi*97	0.4419982069904618
316_W30_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-192wpi*49	0.07214967537155359
316_W30_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-192wpi*48	0.4761788645211686
316_B_W1_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*27	0.3330790291174854
316_B_W1_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*29	0.6661580241040479
316_B_W15_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*19	0.09204802281523054
316_B_W15_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-178wpi*34	0.7900494141836457
316_B_W15_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316	0.1174826879488897
316_B_W23_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-192wpi*10	0.9999999996394735
316_W15_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*12	0.3332054127801412
316_W15_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*13	0.3333800658704506
316_W15_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi	0.33324186281219
316_W21_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*12	0.3331257748343919
316_W21_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*13	0.3334196587908862
316_W21_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi	0.3331621021947317
316_B_W25_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*12	0.3260180417242292
316_B_W25_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*16	0.02143303597604617
316_B_W25_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*13	0.3264206283286821
316_B_W25_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi	0.3260533710802584
316_B_W24_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*15	0.3333332648261345
316_B_W24_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*16	0.6666665642627827
316_W5_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-205wpi*17	0.9963386879919955
316_W9_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-178wpi*100	0.287701144691333
316_W9_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-192wpi*47	0.01235593290432163
316_W9_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-178wpi*98	0.2855791465519056
316_W9_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-192wpi*48	0.2855791481284832
316_W9_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-192wpi*15	0.01267409553538415
316_W9_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316	0.01832044191659959
316_W9_c2v3_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP316-178wpi	0.02026530518055237
