Name	Rearrangement	Support
336_B_W37_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*300	0.0906529879384905
336_B_W37_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*299	0.2719589633979528
336_B_W37_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*281	0.06899319009195244
336_B_W37_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*284	0.06907946865951504
336_B_W37_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*282	0.06939890191867686
336_B_W37_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*307	0.08684695905037822
336_B_W37_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-126wpi*235	0.173693918427446
336_B_W37_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi	0.1618209050516918
336_B_W23_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*241	0.6650193378806639
336_B_W23_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*242	0.3325096693865465
336_B_W10_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*148	0.1992340994595851
336_B_W10_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*150	0.1994944185034825
336_B_W10_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi	0.5987932684818398
336_W14_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*148	0.1992340994595851
336_W14_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*150	0.1994944185034825
336_W14_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi	0.5987932684818398
336_W28_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*148	0.1992340994595851
336_W28_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*150	0.1994944185034825
336_W28_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi	0.5987932684818398
336_B_W40_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*68	0.02375461237896672
336_B_W40_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-100wpi*1	0.6803396517418216
336_B_W40_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-100wpi*12	0.02375461239007153
336_B_W40_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-126wpi*41	0.02375461238497282
336_B_W40_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-100wpi*19	0.02375461126554722
336_B_W40_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-100wpi*107	0.08283413947569987
336_B_W40_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-126wpi*156	0.03307324810061289
336_B_W40_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336	0.07241309606970137
336_B_W40_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-100wpi	0.02375468616594248
336_W11_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-022wpi*3	0.1928730149185763
336_W11_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-051wpi*6	0.1928730153655388
336_W11_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-073wpi*2	0.1928730144723155
336_W11_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336	0.3999748648637327
336_W12_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-100wpi*5	0.6642661126933749
336_W12_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-100wpi*6	0.3321330570201598
336_W35_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-126wpi*28	0.07576974959900416
336_W35_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-126wpi*12	0.2920220030053351
336_W35_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-126wpi*15	0.2920220023267463
336_W35_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-100wpi*4	0.01252641288987045
336_W35_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-100wpi*7	0.02507236396119691
336_W35_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-126wpi	0.2932992916890681
336_B_W31_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*441	0.1417899786401488
336_B_W31_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*431	0.1417899780768636
336_B_W31_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*443	0.1417899782269698
336_B_W31_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*442	0.1421505226648731
336_B_W31_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi	0.4295689934135446
336_B_W13_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*422	0.09050681328602987
336_B_W13_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*418	0.09050681303727252
336_B_W13_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*421	0.09050681304328155
336_B_W13_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*415	0.09050681313827361
336_B_W13_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*420	0.09095181272799593
336_B_W13_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*424	0.09050681323573512
336_B_W13_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi	0.452553291758759
336_B_W21_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*9	0.0121628931774277
336_B_W21_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*415	0.1546666726769616
336_B_W21_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*17	0.02207097810090011
336_B_W21_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*419	0.747867053161544
336_B_W21_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi	0.02195606784686304
336_B_W32_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*9	0.0121628931774277
336_B_W32_nef_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA_QVOA	CAP336-138wpi*415	0.1546666726769616
