Name	Rearrangement	Support
CAP288_GAG_P17_W7_QVOA	CAP288-174WPI*11	0.3301654711858996
CAP288_GAG_P17_W7_QVOA	CAP288-184WPI*26	0.3317125633845139
CAP288_GAG_P17_W7_QVOA	CAP288	0.3317129751365706
CAP288_GAG_P17_B_W3_QVOA	CAP288-184WPI*31	0.3330944163973144
CAP288_GAG_P17_B_W3_QVOA	CAP288-174WPI*13	0.3310236391604454
CAP288_GAG_P17_B_W3_QVOA	CAP288	0.3310473461521609
CAP288_GAG_P17_W43_QVOA	CAP288-184WPI*21	0.6386497861347817
CAP288_GAG_P17_W43_QVOA	CAP288	0.03490148776981764
CAP288_GAG_P17_W43_QVOA	CAP288-184WPI	0.2646375476368131
CAP288_GAG_P17_W43_QVOA	CAP288-134WPI	0.01110151917151444
CAP288_GAG_P17_W11_QVOA	CAP288-184WPI*40	0.04604250682545163
CAP288_GAG_P17_W11_QVOA	CAP288-184WPI*31	0.07410024550691074
CAP288_GAG_P17_W11_QVOA	CAP288-174WPI*13	0.07280375283625311
CAP288_GAG_P17_W11_QVOA	CAP288-184WPI*37	0.1361820013039958
CAP288_GAG_P17_W11_QVOA	CAP288-184WPI*25	0.04539400075523421
CAP288_GAG_P17_W11_QVOA	CAP288-184WPI*29	0.04539400032532722
CAP288_GAG_P17_W11_QVOA	CAP288-184WPI*27	0.04539400163379185
CAP288_GAG_P17_W11_QVOA	CAP288-174WPI*12	0.04539400054901262
CAP288_GAG_P17_W11_QVOA	CAP288-184WPI*28	0.02818783619398518
CAP288_GAG_P17_W11_QVOA	CAP288-184WPI*14	0.04488523072618859
CAP288_GAG_P17_W11_QVOA	CAP288-174WPI*10	0.04488620002426762
CAP288_GAG_P17_W11_QVOA	CAP288-184WPI*13	0.02818783676742662
CAP288_GAG_P17_W11_QVOA	CAP288	0.2557847666876882
CAP288_GAG_P17_W11_QVOA	CAP288-174WPI	0.05246991181694673
CAP288_GAG_P17_W37_QVOA	CAP288-134WPI*50	0.03399538799216884
CAP288_GAG_P17_W37_QVOA	CAP288-134WPI*44	0.03399538774729332
CAP288_GAG_P17_W37_QVOA	CAP288-134WPI*41	0.06799077485893064
CAP288_GAG_P17_W37_QVOA	CAP288-174WPI*5	0.0339953877474943
CAP288_GAG_P17_W37_QVOA	CAP288-184WPI*6	0.1645586503414622
CAP288_GAG_P17_W37_QVOA	CAP288-134WPI*43	0.03399538774726241
CAP288_GAG_P17_W37_QVOA	CAP288-134WPI*49	0.03399538774737062
CAP288_GAG_P17_W37_QVOA	CAP288-134WPI*54	0.03399538835895649
CAP288_GAG_P17_W37_QVOA	CAP288-134WPI*56	0.03421877412985951
CAP288_GAG_P17_W37_QVOA	CAP288	0.3299641371460595
CAP288_GAG_P17_W37_QVOA	CAP288-184WPI	0.05529755153535915
CAP288_GAG_P17_W37_QVOA	CAP288-134WPI	0.1372498044474078
CAP288_GAG_P17_W20_QVOA	CAP288-184WPI*25	0.1387537912316703
CAP288_GAG_P17_W20_QVOA	CAP288-184WPI*29	0.138753789925291
CAP288_GAG_P17_W20_QVOA	CAP288-184WPI*27	0.1387537937795012
CAP288_GAG_P17_W20_QVOA	CAP288-174WPI*12	0.1387537912612001
CAP288_GAG_P17_W20_QVOA	CAP288	0.4172706238021081
CAP288_GAG_P17_B_W44_QVOA	CAP288-184WPI*26	0.6605722366761069
CAP288_GAG_P17_B_W44_QVOA	CAP288	0.3333488859303337
